Time,Date,Day of the week,Traffic Situation,vehicle_count,queue_length,avg_speed_kmph,avg_wait_time_s,predicted_increase_target
10:15:00 PM,13,Friday,low,28.0,0.0,50.0,0.0,2.0
10:30:00 PM,13,Friday,low,30.0,0.0,50.0,0.0,9.0
10:45:00 PM,13,Friday,low,39.0,0.0,50.0,0.0,12.0
11:00:00 PM,13,Friday,normal,51.0,0.0,50.0,0.0,0.0
11:15:00 PM,13,Friday,normal,39.0,0.0,50.0,0.0,0.0
11:30:00 PM,13,Friday,low,34.0,0.0,50.0,0.0,7.0
11:45:00 PM,13,Friday,normal,41.0,0.0,50.0,0.0,14.0
12:00:00 AM,14,Saturday,normal,55.0,0.0,50.0,0.0,0.0
12:15:00 AM,14,Saturday,normal,52.0,0.0,50.0,0.0,0.0
12:30:00 AM,14,Saturday,normal,34.0,0.0,50.0,0.0,24.0
12:45:00 AM,14,Saturday,normal,58.0,0.0,50.0,0.0,0.0
1:00:00 AM,14,Saturday,normal,36.0,0.0,50.0,0.0,3.0
1:15:00 AM,14,Saturday,normal,39.0,0.0,50.0,0.0,10.0
1:30:00 AM,14,Saturday,normal,49.0,0.0,50.0,0.0,0.0
1:45:00 AM,14,Saturday,normal,44.0,0.0,50.0,0.0,0.0
2:00:00 AM,14,Saturday,low,34.0,0.0,50.0,0.0,1.0
2:15:00 AM,14,Saturday,low,35.0,0.0,50.0,0.0,0.0
2:30:00 AM,14,Saturday,low,29.0,0.0,50.0,0.0,7.0
2:45:00 AM,14,Saturday,low,36.0,0.0,50.0,0.0,18.0
3:00:00 AM,14,Saturday,normal,54.0,0.0,50.0,0.0,0.0
3:15:00 AM,14,Saturday,normal,51.0,0.0,50.0,0.0,0.0
3:30:00 AM,14,Saturday,normal,49.0,0.0,50.0,0.0,9.0
3:45:00 AM,14,Saturday,normal,58.0,0.0,50.0,0.0,0.0
4:00:00 AM,14,Saturday,low,35.0,0.0,50.0,0.0,43.0
4:15:00 AM,14,Saturday,low,78.0,0.0,50.0,0.0,24.0
4:30:00 AM,14,Saturday,low,102.0,0.0,50.0,0.0,24.0
4:45:00 AM,14,Saturday,normal,126.0,0.0,50.0,0.0,0.0
5:00:00 AM,14,Saturday,normal,122.0,0.0,50.0,0.0,13.0
5:15:00 AM,14,Saturday,normal,135.0,0.0,50.0,0.0,0.0
5:30:00 AM,14,Saturday,normal,130.0,0.0,50.0,0.0,37.0
5:45:00 AM,14,Saturday,low,167.0,0.0,50.0,0.0,0.0
6:00:00 AM,14,Saturday,normal,157.0,0.0,50.0,0.0,30.0
6:15:00 AM,14,Saturday,heavy,187.0,6.999999999999995,44.16666666666667,17.499999999999986,10.0
6:30:00 AM,14,Saturday,heavy,197.0,16.999999999999986,35.83333333333334,42.499999999999964,0.0
6:45:00 AM,14,Saturday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,6.0
7:00:00 AM,14,Saturday,heavy,192.0,12.000000000000002,40.0,30.000000000000004,21.0
7:15:00 AM,14,Saturday,heavy,213.0,32.999999999999986,22.500000000000014,82.49999999999996,0.0
7:30:00 AM,14,Saturday,normal,166.0,0.0,50.0,0.0,20.0
7:45:00 AM,14,Saturday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,31.0
8:00:00 AM,14,Saturday,heavy,217.0,36.999999999999986,19.166666666666675,92.49999999999996,0.0
8:15:00 AM,14,Saturday,heavy,199.0,18.999999999999996,34.166666666666664,47.499999999999986,0.0
8:30:00 AM,14,Saturday,high,163.0,0.0,50.0,0.0,40.0
8:45:00 AM,14,Saturday,heavy,203.0,23.0,30.833333333333336,57.5,0.0
9:00:00 AM,14,Saturday,heavy,178.0,0.0,50.0,0.0,0.0
9:15:00 AM,14,Saturday,normal,60.0,0.0,50.0,0.0,10.0
9:30:00 AM,14,Saturday,normal,70.0,0.0,50.0,0.0,19.0
9:45:00 AM,14,Saturday,normal,89.0,0.0,50.0,0.0,0.0
10:00:00 AM,14,Saturday,normal,85.0,0.0,50.0,0.0,0.0
10:15:00 AM,14,Saturday,low,65.0,0.0,50.0,0.0,22.0
10:30:00 AM,14,Saturday,normal,87.0,0.0,50.0,0.0,0.0
10:45:00 AM,14,Saturday,low,53.0,0.0,50.0,0.0,42.0
11:00:00 AM,14,Saturday,normal,95.0,0.0,50.0,0.0,5.0
11:15:00 AM,14,Saturday,normal,100.0,0.0,50.0,0.0,0.0
11:30:00 AM,14,Saturday,normal,95.0,0.0,50.0,0.0,0.0
11:45:00 AM,14,Saturday,normal,95.0,0.0,50.0,0.0,0.0
12:00:00 PM,14,Saturday,normal,88.0,0.0,50.0,0.0,0.0
12:15:00 PM,14,Saturday,normal,82.0,0.0,50.0,0.0,0.0
12:30:00 PM,14,Saturday,normal,77.0,0.0,50.0,0.0,0.0
12:45:00 PM,14,Saturday,normal,74.0,0.0,50.0,0.0,36.0
1:00:00 PM,14,Saturday,normal,110.0,0.0,50.0,0.0,0.0
1:15:00 PM,14,Saturday,normal,108.0,0.0,50.0,0.0,82.0
1:30:00 PM,14,Saturday,heavy,190.0,9.99999999999999,41.66666666666667,24.99999999999997,0.0
1:45:00 PM,14,Saturday,normal,111.0,0.0,50.0,0.0,35.0
2:00:00 PM,14,Saturday,normal,146.0,0.0,50.0,0.0,0.0
2:15:00 PM,14,Saturday,normal,142.0,0.0,50.0,0.0,0.0
2:30:00 PM,14,Saturday,normal,86.0,0.0,50.0,0.0,36.0
2:45:00 PM,14,Saturday,normal,122.0,0.0,50.0,0.0,0.0
3:00:00 PM,14,Saturday,normal,70.0,0.0,50.0,0.0,75.0
3:15:00 PM,14,Saturday,normal,145.0,0.0,50.0,0.0,0.0
3:30:00 PM,14,Saturday,normal,63.0,0.0,50.0,0.0,64.0
3:45:00 PM,14,Saturday,high,127.0,0.0,50.0,0.0,28.0
4:00:00 PM,14,Saturday,normal,155.0,0.0,50.0,0.0,52.0
4:15:00 PM,14,Saturday,heavy,207.0,27.0,27.500000000000004,67.5,0.0
4:30:00 PM,14,Saturday,heavy,197.0,16.999999999999986,35.83333333333334,42.499999999999964,0.0
4:45:00 PM,14,Saturday,heavy,178.0,0.0,50.0,0.0,48.0
5:00:00 PM,14,Saturday,heavy,226.0,46.0,11.666666666666664,115.0,0.0
5:15:00 PM,14,Saturday,heavy,210.0,29.999999999999993,25.000000000000007,74.99999999999997,13.0
5:30:00 PM,14,Saturday,normal,223.0,43.0,14.166666666666666,107.5,0.0
5:45:00 PM,14,Saturday,heavy,194.0,13.99999999999999,38.33333333333334,34.99999999999997,0.0
6:00:00 PM,14,Saturday,heavy,194.0,13.99999999999999,38.33333333333334,34.99999999999997,0.0
6:15:00 PM,14,Saturday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,0.0
6:30:00 PM,14,Saturday,heavy,168.0,0.0,50.0,0.0,0.0
6:45:00 PM,14,Saturday,normal,157.0,0.0,50.0,0.0,0.0
7:00:00 PM,14,Saturday,low,103.0,0.0,50.0,0.0,41.0
7:15:00 PM,14,Saturday,normal,144.0,0.0,50.0,0.0,0.0
7:30:00 PM,14,Saturday,normal,126.0,0.0,50.0,0.0,0.0
7:45:00 PM,14,Saturday,low,87.0,0.0,50.0,0.0,8.0
8:00:00 PM,14,Saturday,low,95.0,0.0,50.0,0.0,11.0
8:15:00 PM,14,Saturday,low,106.0,0.0,50.0,0.0,7.0
8:30:00 PM,14,Saturday,normal,113.0,0.0,50.0,0.0,49.0
8:45:00 PM,14,Saturday,normal,162.0,0.0,50.0,0.0,0.0
9:00:00 PM,14,Saturday,normal,149.0,0.0,50.0,0.0,0.0
9:15:00 PM,14,Saturday,high,133.0,0.0,50.0,0.0,0.0
9:30:00 PM,14,Saturday,low,106.0,0.0,50.0,0.0,20.0
9:45:00 PM,14,Saturday,high,126.0,0.0,50.0,0.0,0.0
10:00:00 PM,14,Saturday,normal,44.0,0.0,50.0,0.0,12.0
10:15:00 PM,14,Saturday,normal,56.0,0.0,50.0,0.0,0.0
10:30:00 PM,14,Saturday,low,36.0,0.0,50.0,0.0,3.0
10:45:00 PM,14,Saturday,normal,39.0,0.0,50.0,0.0,0.0
11:00:00 PM,14,Saturday,low,31.0,0.0,50.0,0.0,11.0
11:15:00 PM,14,Saturday,normal,42.0,0.0,50.0,0.0,0.0
11:30:00 PM,14,Saturday,low,32.0,0.0,50.0,0.0,23.0
11:45:00 PM,14,Saturday,normal,55.0,0.0,50.0,0.0,0.0
12:00:00 AM,15,Sunday,normal,43.0,0.0,50.0,0.0,17.0
12:15:00 AM,15,Sunday,normal,60.0,0.0,50.0,0.0,0.0
12:30:00 AM,15,Sunday,low,26.0,0.0,50.0,0.0,33.0
12:45:00 AM,15,Sunday,normal,59.0,0.0,50.0,0.0,0.0
1:00:00 AM,15,Sunday,normal,46.0,0.0,50.0,0.0,0.0
1:15:00 AM,15,Sunday,low,38.0,0.0,50.0,0.0,13.0
1:30:00 AM,15,Sunday,normal,51.0,0.0,50.0,0.0,0.0
1:45:00 AM,15,Sunday,normal,50.0,0.0,50.0,0.0,2.0
2:00:00 AM,15,Sunday,normal,52.0,0.0,50.0,0.0,0.0
2:15:00 AM,15,Sunday,low,35.0,0.0,50.0,0.0,7.0
2:30:00 AM,15,Sunday,normal,42.0,0.0,50.0,0.0,0.0
2:45:00 AM,15,Sunday,low,24.0,0.0,50.0,0.0,17.0
3:00:00 AM,15,Sunday,normal,41.0,0.0,50.0,0.0,8.0
3:15:00 AM,15,Sunday,normal,49.0,0.0,50.0,0.0,12.0
3:30:00 AM,15,Sunday,normal,61.0,0.0,50.0,0.0,0.0
3:45:00 AM,15,Sunday,normal,50.0,0.0,50.0,0.0,0.0
4:00:00 AM,15,Sunday,normal,50.0,0.0,50.0,0.0,54.0
4:15:00 AM,15,Sunday,low,104.0,0.0,50.0,0.0,4.0
4:30:00 AM,15,Sunday,low,108.0,0.0,50.0,0.0,23.0
4:45:00 AM,15,Sunday,normal,131.0,0.0,50.0,0.0,0.0
5:00:00 AM,15,Sunday,low,94.0,0.0,50.0,0.0,0.0
5:15:00 AM,15,Sunday,low,92.0,0.0,50.0,0.0,11.0
5:30:00 AM,15,Sunday,low,103.0,0.0,50.0,0.0,21.0
5:45:00 AM,15,Sunday,normal,124.0,0.0,50.0,0.0,48.0
6:00:00 AM,15,Sunday,heavy,172.0,0.0,50.0,0.0,15.0
6:15:00 AM,15,Sunday,heavy,187.0,6.999999999999995,44.16666666666667,17.499999999999986,23.0
6:30:00 AM,15,Sunday,heavy,210.0,29.999999999999993,25.000000000000007,74.99999999999997,0.0
6:45:00 AM,15,Sunday,high,162.0,0.0,50.0,0.0,0.0
7:00:00 AM,15,Sunday,normal,146.0,0.0,50.0,0.0,52.0
7:15:00 AM,15,Sunday,heavy,198.0,17.99999999999999,35.00000000000001,44.99999999999997,0.0
7:30:00 AM,15,Sunday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,1.0
7:45:00 AM,15,Sunday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,10.0
8:00:00 AM,15,Sunday,heavy,196.0,15.999999999999979,36.66666666666668,39.99999999999994,0.0
8:15:00 AM,15,Sunday,heavy,182.0,1.999999999999988,48.33333333333334,4.99999999999997,0.0
8:30:00 AM,15,Sunday,high,160.0,0.0,50.0,0.0,31.0
8:45:00 AM,15,Sunday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,8.0
9:00:00 AM,15,Sunday,heavy,199.0,18.999999999999996,34.166666666666664,47.499999999999986,0.0
9:15:00 AM,15,Sunday,normal,125.0,0.0,50.0,0.0,0.0
9:30:00 AM,15,Sunday,normal,111.0,0.0,50.0,0.0,0.0
9:45:00 AM,15,Sunday,low,66.0,0.0,50.0,0.0,84.0
10:00:00 AM,15,Sunday,high,150.0,0.0,50.0,0.0,0.0
10:15:00 AM,15,Sunday,normal,103.0,0.0,50.0,0.0,0.0
10:30:00 AM,15,Sunday,normal,72.0,0.0,50.0,0.0,22.0
10:45:00 AM,15,Sunday,normal,94.0,0.0,50.0,0.0,0.0
11:00:00 AM,15,Sunday,normal,81.0,0.0,50.0,0.0,0.0
11:15:00 AM,15,Sunday,normal,74.0,0.0,50.0,0.0,7.0
11:30:00 AM,15,Sunday,normal,81.0,0.0,50.0,0.0,19.0
11:45:00 AM,15,Sunday,normal,100.0,0.0,50.0,0.0,5.0
12:00:00 PM,15,Sunday,normal,105.0,0.0,50.0,0.0,0.0
12:15:00 PM,15,Sunday,normal,101.0,0.0,50.0,0.0,0.0
12:30:00 PM,15,Sunday,normal,94.0,0.0,50.0,0.0,0.0
12:45:00 PM,15,Sunday,normal,66.0,0.0,50.0,0.0,14.0
1:00:00 PM,15,Sunday,normal,80.0,0.0,50.0,0.0,97.0
1:15:00 PM,15,Sunday,heavy,177.0,0.0,50.0,0.0,0.0
1:30:00 PM,15,Sunday,normal,110.0,0.0,50.0,0.0,0.0
1:45:00 PM,15,Sunday,normal,96.0,0.0,50.0,0.0,22.0
2:00:00 PM,15,Sunday,normal,118.0,0.0,50.0,0.0,0.0
2:15:00 PM,15,Sunday,normal,97.0,0.0,50.0,0.0,69.0
2:30:00 PM,15,Sunday,high,166.0,0.0,50.0,0.0,0.0
2:45:00 PM,15,Sunday,normal,90.0,0.0,50.0,0.0,56.0
3:00:00 PM,15,Sunday,normal,146.0,0.0,50.0,0.0,0.0
3:15:00 PM,15,Sunday,normal,70.0,0.0,50.0,0.0,0.0
3:30:00 PM,15,Sunday,low,61.0,0.0,50.0,0.0,25.0
3:45:00 PM,15,Sunday,low,86.0,0.0,50.0,0.0,117.0
4:00:00 PM,15,Sunday,heavy,203.0,23.0,30.833333333333336,57.5,0.0
4:15:00 PM,15,Sunday,heavy,195.0,14.999999999999996,37.5,37.499999999999986,0.0
4:30:00 PM,15,Sunday,heavy,195.0,14.999999999999996,37.5,37.499999999999986,0.0
4:45:00 PM,15,Sunday,heavy,171.0,0.0,50.0,0.0,31.0
5:00:00 PM,15,Sunday,heavy,202.0,21.999999999999993,31.666666666666675,54.99999999999998,12.0
5:15:00 PM,15,Sunday,heavy,214.0,33.99999999999999,21.66666666666667,84.99999999999997,0.0
5:30:00 PM,15,Sunday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,30.0
5:45:00 PM,15,Sunday,heavy,215.0,35.0,20.833333333333332,87.5,3.0
6:00:00 PM,15,Sunday,heavy,218.0,37.99999999999999,18.33333333333334,94.99999999999997,0.0
6:15:00 PM,15,Sunday,heavy,171.0,0.0,50.0,0.0,40.0
6:30:00 PM,15,Sunday,heavy,211.0,31.0,24.166666666666664,77.5,0.0
6:45:00 PM,15,Sunday,high,130.0,0.0,50.0,0.0,35.0
7:00:00 PM,15,Sunday,normal,165.0,0.0,50.0,0.0,0.0
7:15:00 PM,15,Sunday,normal,146.0,0.0,50.0,0.0,17.0
7:30:00 PM,15,Sunday,normal,163.0,0.0,50.0,0.0,0.0
7:45:00 PM,15,Sunday,normal,125.0,0.0,50.0,0.0,0.0
8:00:00 PM,15,Sunday,normal,107.0,0.0,50.0,0.0,36.0
8:15:00 PM,15,Sunday,normal,143.0,0.0,50.0,0.0,0.0
8:30:00 PM,15,Sunday,high,127.0,0.0,50.0,0.0,0.0
8:45:00 PM,15,Sunday,normal,107.0,0.0,50.0,0.0,41.0
9:00:00 PM,15,Sunday,normal,148.0,0.0,50.0,0.0,4.0
9:15:00 PM,15,Sunday,normal,152.0,0.0,50.0,0.0,14.0
9:30:00 PM,15,Sunday,normal,166.0,0.0,50.0,0.0,0.0
9:45:00 PM,15,Sunday,normal,136.0,0.0,50.0,0.0,0.0
10:00:00 PM,15,Sunday,low,39.0,0.0,50.0,0.0,11.0
10:15:00 PM,15,Sunday,normal,50.0,0.0,50.0,0.0,0.0
10:30:00 PM,15,Sunday,normal,44.0,0.0,50.0,0.0,0.0
10:45:00 PM,15,Sunday,normal,41.0,0.0,50.0,0.0,1.0
11:00:00 PM,15,Sunday,normal,42.0,0.0,50.0,0.0,0.0
11:15:00 PM,15,Sunday,normal,32.0,0.0,50.0,0.0,11.0
11:30:00 PM,15,Sunday,normal,43.0,0.0,50.0,0.0,0.0
11:45:00 PM,15,Sunday,low,23.0,0.0,50.0,0.0,28.0
12:00:00 AM,16,Monday,normal,51.0,0.0,50.0,0.0,0.0
12:15:00 AM,16,Monday,normal,42.0,0.0,50.0,0.0,11.0
12:30:00 AM,16,Monday,normal,53.0,0.0,50.0,0.0,2.0
12:45:00 AM,16,Monday,normal,55.0,0.0,50.0,0.0,1.0
1:00:00 AM,16,Monday,normal,56.0,0.0,50.0,0.0,0.0
1:15:00 AM,16,Monday,normal,47.0,0.0,50.0,0.0,0.0
1:30:00 AM,16,Monday,normal,35.0,0.0,50.0,0.0,5.0
1:45:00 AM,16,Monday,low,40.0,0.0,50.0,0.0,8.0
2:00:00 AM,16,Monday,normal,48.0,0.0,50.0,0.0,0.0
2:15:00 AM,16,Monday,normal,33.0,0.0,50.0,0.0,33.0
2:30:00 AM,16,Monday,normal,66.0,0.0,50.0,0.0,0.0
2:45:00 AM,16,Monday,normal,53.0,0.0,50.0,0.0,0.0
3:00:00 AM,16,Monday,normal,49.0,0.0,50.0,0.0,0.0
3:15:00 AM,16,Monday,normal,46.0,0.0,50.0,0.0,0.0
3:30:00 AM,16,Monday,normal,37.0,0.0,50.0,0.0,16.0
3:45:00 AM,16,Monday,normal,53.0,0.0,50.0,0.0,0.0
4:00:00 AM,16,Monday,normal,51.0,0.0,50.0,0.0,36.0
4:15:00 AM,16,Monday,low,87.0,0.0,50.0,0.0,20.0
4:30:00 AM,16,Monday,low,107.0,0.0,50.0,0.0,0.0
4:45:00 AM,16,Monday,low,105.0,0.0,50.0,0.0,42.0
5:00:00 AM,16,Monday,normal,147.0,0.0,50.0,0.0,2.0
5:15:00 AM,16,Monday,normal,149.0,0.0,50.0,0.0,0.0
5:30:00 AM,16,Monday,low,101.0,0.0,50.0,0.0,21.0
5:45:00 AM,16,Monday,normal,122.0,0.0,50.0,0.0,74.0
6:00:00 AM,16,Monday,heavy,196.0,15.999999999999979,36.66666666666668,39.99999999999994,3.0
6:15:00 AM,16,Monday,heavy,199.0,18.999999999999996,34.166666666666664,47.499999999999986,2.0
6:30:00 AM,16,Monday,heavy,201.0,20.999999999999986,32.500000000000014,52.499999999999964,0.0
6:45:00 AM,16,Monday,heavy,173.0,0.0,50.0,0.0,0.0
7:00:00 AM,16,Monday,high,165.0,0.0,50.0,0.0,48.0
7:15:00 AM,16,Monday,heavy,213.0,32.999999999999986,22.500000000000014,82.49999999999996,0.0
7:30:00 AM,16,Monday,high,148.0,0.0,50.0,0.0,0.0
7:45:00 AM,16,Monday,normal,141.0,0.0,50.0,0.0,62.0
8:00:00 AM,16,Monday,heavy,203.0,23.0,30.833333333333336,57.5,0.0
8:15:00 AM,16,Monday,high,152.0,0.0,50.0,0.0,19.0
8:30:00 AM,16,Monday,heavy,171.0,0.0,50.0,0.0,7.0
8:45:00 AM,16,Monday,heavy,178.0,0.0,50.0,0.0,0.0
9:00:00 AM,16,Monday,heavy,173.0,0.0,50.0,0.0,0.0
9:15:00 AM,16,Monday,normal,132.0,0.0,50.0,0.0,15.0
9:30:00 AM,16,Monday,high,147.0,0.0,50.0,0.0,0.0
9:45:00 AM,16,Monday,normal,96.0,0.0,50.0,0.0,0.0
10:00:00 AM,16,Monday,low,57.0,0.0,50.0,0.0,11.0
10:15:00 AM,16,Monday,normal,68.0,0.0,50.0,0.0,11.0
10:30:00 AM,16,Monday,low,79.0,0.0,50.0,0.0,0.0
10:45:00 AM,16,Monday,low,36.0,0.0,50.0,0.0,62.0
11:00:00 AM,16,Monday,normal,98.0,0.0,50.0,0.0,0.0
11:15:00 AM,16,Monday,normal,70.0,0.0,50.0,0.0,16.0
11:30:00 AM,16,Monday,normal,86.0,0.0,50.0,0.0,1.0
11:45:00 AM,16,Monday,normal,87.0,0.0,50.0,0.0,23.0
12:00:00 PM,16,Monday,normal,110.0,0.0,50.0,0.0,0.0
12:15:00 PM,16,Monday,normal,97.0,0.0,50.0,0.0,17.0
12:30:00 PM,16,Monday,normal,114.0,0.0,50.0,0.0,0.0
12:45:00 PM,16,Monday,normal,77.0,0.0,50.0,0.0,32.0
1:00:00 PM,16,Monday,normal,109.0,0.0,50.0,0.0,7.0
1:15:00 PM,16,Monday,normal,116.0,0.0,50.0,0.0,0.0
1:30:00 PM,16,Monday,low,51.0,0.0,50.0,0.0,86.0
1:45:00 PM,16,Monday,high,137.0,0.0,50.0,0.0,0.0
2:00:00 PM,16,Monday,normal,95.0,0.0,50.0,0.0,0.0
2:15:00 PM,16,Monday,low,54.0,0.0,50.0,0.0,113.0
2:30:00 PM,16,Monday,normal,167.0,0.0,50.0,0.0,0.0
2:45:00 PM,16,Monday,normal,129.0,0.0,50.0,0.0,0.0
3:00:00 PM,16,Monday,normal,103.0,0.0,50.0,0.0,37.0
3:15:00 PM,16,Monday,high,140.0,0.0,50.0,0.0,0.0
3:30:00 PM,16,Monday,low,96.0,0.0,50.0,0.0,31.0
3:45:00 PM,16,Monday,normal,127.0,0.0,50.0,0.0,64.0
4:00:00 PM,16,Monday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,13.0
4:15:00 PM,16,Monday,heavy,204.0,23.99999999999998,30.000000000000014,59.99999999999994,0.0
4:30:00 PM,16,Monday,heavy,177.0,0.0,50.0,0.0,33.0
4:45:00 PM,16,Monday,heavy,210.0,29.999999999999993,25.000000000000007,74.99999999999997,0.0
5:00:00 PM,16,Monday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,0.0
5:15:00 PM,16,Monday,normal,151.0,0.0,50.0,0.0,44.0
5:30:00 PM,16,Monday,heavy,195.0,14.999999999999996,37.5,37.499999999999986,12.0
5:45:00 PM,16,Monday,heavy,207.0,27.0,27.500000000000004,67.5,0.0
6:00:00 PM,16,Monday,high,165.0,0.0,50.0,0.0,25.0
6:15:00 PM,16,Monday,heavy,190.0,9.99999999999999,41.66666666666667,24.99999999999997,0.0
6:30:00 PM,16,Monday,normal,141.0,0.0,50.0,0.0,47.0
6:45:00 PM,16,Monday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,0.0
7:00:00 PM,16,Monday,normal,154.0,0.0,50.0,0.0,0.0
7:15:00 PM,16,Monday,normal,136.0,0.0,50.0,0.0,28.0
7:30:00 PM,16,Monday,normal,164.0,0.0,50.0,0.0,0.0
7:45:00 PM,16,Monday,normal,120.0,0.0,50.0,0.0,18.0
8:00:00 PM,16,Monday,high,138.0,0.0,50.0,0.0,0.0
8:15:00 PM,16,Monday,normal,125.0,0.0,50.0,0.0,24.0
8:30:00 PM,16,Monday,normal,149.0,0.0,50.0,0.0,0.0
8:45:00 PM,16,Monday,normal,133.0,0.0,50.0,0.0,4.0
9:00:00 PM,16,Monday,high,137.0,0.0,50.0,0.0,0.0
9:15:00 PM,16,Monday,normal,96.0,0.0,50.0,0.0,0.0
9:30:00 PM,16,Monday,low,93.0,0.0,50.0,0.0,53.0
9:45:00 PM,16,Monday,high,146.0,0.0,50.0,0.0,0.0
10:00:00 PM,16,Monday,normal,53.0,0.0,50.0,0.0,0.0
10:15:00 PM,16,Monday,low,24.0,0.0,50.0,0.0,23.0
10:30:00 PM,16,Monday,normal,47.0,0.0,50.0,0.0,0.0
10:45:00 PM,16,Monday,low,31.0,0.0,50.0,0.0,10.0
11:00:00 PM,16,Monday,normal,41.0,0.0,50.0,0.0,0.0
11:15:00 PM,16,Monday,low,33.0,0.0,50.0,0.0,4.0
11:30:00 PM,16,Monday,normal,37.0,0.0,50.0,0.0,0.0
11:45:00 PM,16,Monday,low,27.0,0.0,50.0,0.0,15.0
12:00:00 AM,17,Tuesday,normal,42.0,0.0,50.0,0.0,0.0
12:15:00 AM,17,Tuesday,normal,35.0,0.0,50.0,0.0,0.0
12:30:00 AM,17,Tuesday,low,33.0,0.0,50.0,0.0,20.0
12:45:00 AM,17,Tuesday,normal,53.0,0.0,50.0,0.0,0.0
1:00:00 AM,17,Tuesday,normal,43.0,0.0,50.0,0.0,8.0
1:15:00 AM,17,Tuesday,normal,51.0,0.0,50.0,0.0,5.0
1:30:00 AM,17,Tuesday,normal,56.0,0.0,50.0,0.0,0.0
1:45:00 AM,17,Tuesday,normal,37.0,0.0,50.0,0.0,0.0
2:00:00 AM,17,Tuesday,low,35.0,0.0,50.0,0.0,2.0
2:15:00 AM,17,Tuesday,normal,37.0,0.0,50.0,0.0,2.0
2:30:00 AM,17,Tuesday,normal,39.0,0.0,50.0,0.0,9.0
2:45:00 AM,17,Tuesday,normal,48.0,0.0,50.0,0.0,0.0
3:00:00 AM,17,Tuesday,low,30.0,0.0,50.0,0.0,15.0
3:15:00 AM,17,Tuesday,normal,45.0,0.0,50.0,0.0,0.0
3:30:00 AM,17,Tuesday,normal,41.0,0.0,50.0,0.0,1.0
3:45:00 AM,17,Tuesday,normal,42.0,0.0,50.0,0.0,10.0
4:00:00 AM,17,Tuesday,normal,52.0,0.0,50.0,0.0,52.0
4:15:00 AM,17,Tuesday,low,104.0,0.0,50.0,0.0,0.0
4:30:00 AM,17,Tuesday,low,79.0,0.0,50.0,0.0,37.0
4:45:00 AM,17,Tuesday,normal,116.0,0.0,50.0,0.0,4.0
5:00:00 AM,17,Tuesday,normal,120.0,0.0,50.0,0.0,0.0
5:15:00 AM,17,Tuesday,low,87.0,0.0,50.0,0.0,39.0
5:30:00 AM,17,Tuesday,normal,126.0,0.0,50.0,0.0,20.0
5:45:00 AM,17,Tuesday,normal,146.0,0.0,50.0,0.0,13.0
6:00:00 AM,17,Tuesday,high,159.0,0.0,50.0,0.0,29.0
6:15:00 AM,17,Tuesday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,19.0
6:30:00 AM,17,Tuesday,heavy,207.0,27.0,27.500000000000004,67.5,9.0
6:45:00 AM,17,Tuesday,heavy,216.0,35.99999999999998,20.000000000000018,89.99999999999994,0.0
7:00:00 AM,17,Tuesday,high,157.0,0.0,50.0,0.0,21.0
7:15:00 AM,17,Tuesday,heavy,178.0,0.0,50.0,0.0,0.0
7:30:00 AM,17,Tuesday,heavy,178.0,0.0,50.0,0.0,36.0
7:45:00 AM,17,Tuesday,heavy,214.0,33.99999999999999,21.66666666666667,84.99999999999997,0.0
8:00:00 AM,17,Tuesday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,6.0
8:15:00 AM,17,Tuesday,heavy,195.0,14.999999999999996,37.5,37.499999999999986,0.0
8:30:00 AM,17,Tuesday,high,164.0,0.0,50.0,0.0,13.0
8:45:00 AM,17,Tuesday,heavy,177.0,0.0,50.0,0.0,7.0
9:00:00 AM,17,Tuesday,heavy,184.0,4.000000000000001,46.666666666666664,10.000000000000002,0.0
9:15:00 AM,17,Tuesday,normal,117.0,0.0,50.0,0.0,0.0
9:30:00 AM,17,Tuesday,normal,97.0,0.0,50.0,0.0,36.0
9:45:00 AM,17,Tuesday,normal,133.0,0.0,50.0,0.0,8.0
10:00:00 AM,17,Tuesday,normal,141.0,0.0,50.0,0.0,0.0
10:15:00 AM,17,Tuesday,normal,125.0,0.0,50.0,0.0,0.0
10:30:00 AM,17,Tuesday,normal,71.0,0.0,50.0,0.0,0.0
10:45:00 AM,17,Tuesday,normal,48.0,0.0,50.0,0.0,26.0
11:00:00 AM,17,Tuesday,normal,74.0,0.0,50.0,0.0,4.0
11:15:00 AM,17,Tuesday,normal,78.0,0.0,50.0,0.0,23.0
11:30:00 AM,17,Tuesday,normal,101.0,0.0,50.0,0.0,0.0
11:45:00 AM,17,Tuesday,normal,56.0,0.0,50.0,0.0,37.0
12:00:00 PM,17,Tuesday,normal,93.0,0.0,50.0,0.0,0.0
